epoch,accuracy,loss
0,0.155438631772995,2.904088020324707
1,0.3138963282108307,2.2058374881744385
2,0.37626153230667114,1.984361171722412
3,0.4094712436199188,1.8996715545654297
4,0.4402656853199005,1.7865146398544312
5,0.45924264192581177,1.7328144311904907
6,0.47683948278427124,1.69029700756073
7,0.4934874475002289,1.6376943588256836
8,0.5081514716148376,1.576247215270996
9,0.5229880213737488,1.534849762916565
10,0.5343741774559021,1.4821728467941284
11,0.544293999671936,1.4451395273208618
12,0.5646510720252991,1.3959699869155884
13,0.5741395950317383,1.3592588901519775
14,0.5768998265266418,1.3452732563018799
15,0.5895799398422241,1.3133295774459839
16,0.6020874381065369,1.2769395112991333
17,0.6110584139823914,1.245663046836853
18,0.6189079880714417,1.2114150524139404
19,0.6206331253051758,1.1966999769210815
20,0.6213232278823853,1.1862077713012695
21,0.6333131790161133,1.160090684890747
22,0.6342620253562927,1.150062918663025
23,0.6433192491531372,1.129671573638916
24,0.6428879499435425,1.1159391403198242
25,0.652031421661377,1.0959253311157227
26,0.6551367044448853,1.087282657623291
27,0.6664366722106934,1.0617070198059082
28,0.6651427745819092,1.0457103252410889
29,0.6692832112312317,1.0457653999328613
30,0.6780815720558167,1.0154643058776855
31,0.6833434104919434,0.9883484840393066
32,0.6893815398216248,0.9918285608291626
33,0.6878288388252258,0.9682283401489258
34,0.6887776851654053,0.9658617377281189
35,0.6955921649932861,0.9612941741943359
36,0.6957646608352661,0.9443913102149963
37,0.6988700032234192,0.9339709877967834
38,0.702751636505127,0.9252982139587402
39,0.7081859707832336,0.9075873494148254
40,0.7055982351303101,0.9032605290412903
41,0.7156904935836792,0.8894829750061035
42,0.719140887260437,0.8919853568077087
43,0.7151729464530945,0.8900611400604248
44,0.7248339653015137,0.8606494069099426
45,0.7204347252845764,0.8563797473907471
46,0.72276371717453,0.8402166962623596
47,0.7313896417617798,0.8319803476333618
48,0.7319934368133545,0.8387477993965149
49,0.7304407954216003,0.8215835690498352
